id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1294176097127432192,1294176097127432192,1597390600000,2020-08-14,17:36:40,AEST,2930513192,timsmithmp,Tim Smith MP,, pic.twitter.com/hgE37yPWHZ,[],[],['https://pbs.twimg.com/media/EfXWTJiU4AACb_O.jpg'],0,42,186,[],[],https://twitter.com/TimSmithMP/status/1294176097127432192,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293868077449269248,1293868077449269248,1597317163000,2020-08-13,21:12:43,AEST,2930513192,timsmithmp,Tim Smith MP,,Wonder what the ‘I stand with Dan’ crowd will do when the ABC does their Dan like a dinner 🤷‍♀️😱? https://twitter.com/4corners/status/1293726334166814720 …,[],['https://twitter.com/4corners/status/1293726334166814720'],[],220,59,419,[],[],https://twitter.com/TimSmithMP/status/1293868077449269248,False,https://twitter.com/4corners/status/1293726334166814720,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293742124328919040,1293742124328919040,1597287133000,2020-08-13,12:52:13,AEST,2930513192,timsmithmp,Tim Smith MP,,"Andrews lies about the ADF offer from @ScottMorrisonMP cannot be dismissed because it’s in the ‘past.’ We are all living with the catastrophic consequences of Labor’s decisions in the present. Today, all current cases of Covid-19 can be traced back to the hotel quarantine fiasco https://twitter.com/rwillingham/status/1293738606637404160 …",['scottmorrisonmp'],['https://twitter.com/rwillingham/status/1293738606637404160'],[],101,73,290,[],[],https://twitter.com/TimSmithMP/status/1293742124328919040,False,https://twitter.com/rwillingham/status/1293738606637404160,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '34116377', 'username': 'ScottMorrisonMP'}]",,,,
1293371686847307776,1293366607209586688,1597198814000,2020-08-12,12:20:14,AEST,2930513192,timsmithmp,Tim Smith MP,,Crisp needs to front the media and explain himself.,['sharnellevella'],[],[],21,0,17,[],[],https://twitter.com/TimSmithMP/status/1293371686847307776,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '47203727', 'username': 'SharnelleVella'}]",,,,
1293371204925919232,1293366607209586688,1597198699000,2020-08-12,12:18:19,AEST,2930513192,timsmithmp,Tim Smith MP,,Sounds like Andrew Crisp was present.,['sharnellevella'],[],[],8,1,13,[],[],https://twitter.com/TimSmithMP/status/1293371204925919232,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '47203727', 'username': 'SharnelleVella'}]",,,,
1293367114414223361,1293367114414223361,1597197724000,2020-08-12,12:02:04,AEST,2930513192,timsmithmp,Tim Smith MP,,".@ScottMorrisonMP told the media on March 27:

“we will be supporting them also by providing members of the Australian Defence Force to assist in the compliance with these arrangements.”

Daniel Andrews is lying & Andrew Crisp is in a lot of trouble. 
 https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-270320 …",['scottmorrisonmp'],['https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-270320'],[],0,48,216,[],[],https://twitter.com/TimSmithMP/status/1293367114414223361,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '34116377', 'username': 'ScottMorrisonMP'}]",,,,
1293360374683561984,1293360374683561984,1597196117000,2020-08-12,11:35:17,AEST,2930513192,timsmithmp,Tim Smith MP,,I’ll just repost Daniel Andrews media release from March 27 that said: “It has also been agreed that the ADF will be engaged to support the implementation of these arrangements.” pic.twitter.com/h1rb2jORek,[],[],['https://pbs.twimg.com/media/EfLwZyvU8AAZet3.jpg'],0,88,245,[],[],https://twitter.com/TimSmithMP/status/1293360374683561984,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293359562079137792,1293359562079137792,1597195923000,2020-08-12,11:32:03,AEST,2930513192,timsmithmp,Tim Smith MP,,I’ve concluded that Daniel Andrews must have been asleep 😴 during a number of National Cabinet meetings 💤 or he’s just lying again about his refusal of ADF assistance in the management of hotel quarantine.  https://www.pm.gov.au/media/update-coronavirus-measures-270320 …,[],['https://www.pm.gov.au/media/update-coronavirus-measures-270320'],[],0,53,357,[],[],https://twitter.com/TimSmithMP/status/1293359562079137792,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293141167333183489,1293141167333183489,1597143854000,2020-08-11,21:04:14,AEST,2930513192,timsmithmp,Tim Smith MP,, pic.twitter.com/E3cDHPRMhv,[],[],['https://pbs.twimg.com/media/EfIpCA9U8AIF-uk.jpg'],75,96,376,[],[],https://twitter.com/TimSmithMP/status/1293141167333183489,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293109684853907456,1293109684853907456,1597136348000,2020-08-11,18:59:08,AEST,2930513192,timsmithmp,Tim Smith MP,,What about what the Premier discussed and was offered at National Cabinet ?!!!🤬🤦🏼‍♀️👎 https://twitter.com/sharnellevella/status/1293100983434665985 …,[],['https://twitter.com/sharnellevella/status/1293100983434665985'],[],21,17,100,[],[],https://twitter.com/TimSmithMP/status/1293109684853907456,False,https://twitter.com/SharnelleVella/status/1293100983434665985,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293098677301469184,1293098677301469184,1597133723000,2020-08-11,18:15:23,AEST,2930513192,timsmithmp,Tim Smith MP,,"Daniel Andrews lied. 

He was offered ADF personnel in March.He refused.

Andrews used bouncers not the ADF and police to run hotel quarantine. 

They were untrained and allowed the virus to get back into the community. 

This Labor government failure caused the 2nd wave. https://twitter.com/9newsmelb/status/1293096676421492737 …",[],['https://twitter.com/9newsmelb/status/1293096676421492737'],[],85,106,409,[],[],https://twitter.com/TimSmithMP/status/1293098677301469184,False,https://twitter.com/9NewsMelb/status/1293096676421492737,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1293096963382972416,1293096963382972416,1597133315000,2020-08-11,18:08:35,AEST,2930513192,timsmithmp,Tim Smith MP,,"Daniel Andrews told a Parliamentary Committee “I don’t believe ADF support was on offer.”

Read the below statement from Defence Minister @lindareynoldswa ADF personnel were offered in March. 

Daniel Andrews refused the offer.

Andrews has lied, this man cannot be trusted. pic.twitter.com/yzFuYQ0D7R",['lindareynoldswa'],[],"['https://pbs.twimg.com/media/EfIA1HSUYAMjD4i.jpg', 'https://pbs.twimg.com/media/EfIA1HTU0AAR9cU.jpg']",67,123,367,[],[],https://twitter.com/TimSmithMP/status/1293096963382972416,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '2393844469', 'username': 'lindareynoldswa'}]",,,,
1293058335105679363,1293058335105679363,1597124105000,2020-08-11,15:35:05,AEST,2930513192,timsmithmp,Tim Smith MP,, pic.twitter.com/2oFq29jC4u,[],[],['https://pbs.twimg.com/media/EfHdsysU4AAIvIT.jpg'],37,30,194,[],[],https://twitter.com/TimSmithMP/status/1293058335105679363,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1292797838397562882,1292797838397562882,1597061998000,2020-08-10,22:19:58,AEST,2930513192,timsmithmp,Tim Smith MP,,"Obsessed lefties... I’m not on @QandA tonight my friend and colleague @TimWilsonMP is. Please direct your irrational abuse at him and not me for a change. I won’t be watching because it’s a biased show with an awful presenter, but if you’re to abuse someone get the right Tim !","['qanda', 'timwilsonmp']",[],[],327,93,823,[],[],https://twitter.com/TimSmithMP/status/1292797838397562882,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '16213404', 'username': 'QandA'}, {'user_id': '20742888', 'username': 'TimWilsonMP'}]",,,,
1292581596495663104,1292581596495663104,1597010442000,2020-08-10,08:00:42,AEST,2930513192,timsmithmp,Tim Smith MP,,Looking forward to speaking with @BenFordhamLive on @2GB873 after the 8am news !,"['benfordhamlive', '2gb873']",[],[],94,5,50,[],[],https://twitter.com/TimSmithMP/status/1292581596495663104,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '364696531', 'username': 'BenFordhamLive'}, {'user_id': '88593058', 'username': '2GB873'}]",,,,
1292371192255361024,1292371192255361024,1596960277000,2020-08-09,18:04:37,AEST,2930513192,timsmithmp,Tim Smith MP,,Looking forward to speaking with @SharriMarkson very soon on @SkyNewsAust ! https://twitter.com/sharrimarkson/status/1292367296401301504 …,"['sharrimarkson', 'skynewsaust']",['https://twitter.com/sharrimarkson/status/1292367296401301504'],[],56,11,61,[],[],https://twitter.com/TimSmithMP/status/1292371192255361024,False,https://twitter.com/SharriMarkson/status/1292367296401301504,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '52327900', 'username': 'SharriMarkson'}, {'user_id': '16834659', 'username': 'SkyNewsAust'}]",,,,
1292291714623758339,1292291714623758339,1596941329000,2020-08-09,12:48:49,AEST,2930513192,timsmithmp,Tim Smith MP,, https://twitter.com/skynewsaust/status/1292269299063615488 … pic.twitter.com/cAzwgTlTT8,[],['https://twitter.com/skynewsaust/status/1292269299063615488'],['https://pbs.twimg.com/media/Ee8kdY7UEAIBwCL.jpg'],77,44,254,[],[],https://twitter.com/TimSmithMP/status/1292291714623758339,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1292001769447333888,1292001769447333888,1596872200000,2020-08-08,17:36:40,AEST,2930513192,timsmithmp,Tim Smith MP,,"Spot on @JoshFrydenberg Victorians deserve answers from the Andrews Labor govt about the greatest public administration failure in 🇦🇺history that has resulted in the 2nd wave of Covid-19, deaths and economic catastrophe, & the most extreme lockdown Melbourne has ever endured. https://twitter.com/abcnews/status/1291960175113285632 …",['joshfrydenberg'],['https://twitter.com/abcnews/status/1291960175113285632'],[],136,71,346,[],[],https://twitter.com/TimSmithMP/status/1292001769447333888,False,https://twitter.com/abcnews/status/1291960175113285632,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '63942152', 'username': 'JoshFrydenberg'}]",,,,
1291990547066839042,1291990547066839042,1596869525000,2020-08-08,16:52:05,AEST,2930513192,timsmithmp,Tim Smith MP,,"Exemptions to the curfew are to receive or give care & to go to or from work ... and apparently to get high!🤦🏻‍♂️🤬We are all doing our best, we are adhering to this extreme lockdown.But Premier, the rules must apply equally to everyone, including those with illicit drug addiction https://twitter.com/heidimur/status/1291913272346546176 …",[],['https://twitter.com/heidimur/status/1291913272346546176'],[],104,66,280,[],[],https://twitter.com/TimSmithMP/status/1291990547066839042,False,https://twitter.com/heidimur/status/1291913272346546176,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1291536211710894080,1291536211710894080,1596761203000,2020-08-07,10:46:43,AEST,2930513192,timsmithmp,Tim Smith MP,,Why wasn’t the BLM organisers in June arrested before their protest too? @nswpolice ensured the last BLM protest in Sydney didn’t go ahead. They successfully applied for a court order to stop it. They arrested the protesters. Why didn’t @VictoriaPolice do the same ? https://twitter.com/9NewsMelb/status/1291532551073325056 …,"['nswpolice', 'victoriapolice']",['https://twitter.com/9NewsMelb/status/1291532551073325056'],[],125,85,378,[],[],https://twitter.com/TimSmithMP/status/1291536211710894080,False,https://twitter.com/9NewsMelb/status/1291532551073325056,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '23041630', 'username': 'nswpolice'}, {'user_id': '16638310', 'username': 'VictoriaPolice'}]",,,,
1291531105661665283,1291531105661665283,1596759985000,2020-08-07,10:26:25,AEST,2930513192,timsmithmp,Tim Smith MP,,"Good,but @VictoriaPolice & the Andrews Labor Govt’s response the week before the BLM protest was pathetic. Should have arrested the organisers & made it clear everyone attending would be fined.Protesters who broke the law still haven’t been fined & that changed the public mood. https://twitter.com/aneekasimonis/status/1291519418992713729 …",['victoriapolice'],['https://twitter.com/aneekasimonis/status/1291519418992713729'],[],79,59,272,[],[],https://twitter.com/TimSmithMP/status/1291531105661665283,False,https://twitter.com/AneekaSimonis/status/1291519418992713729,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '16638310', 'username': 'VictoriaPolice'}]",,,,
1291186094378119170,1291170466737131521,1596677728000,2020-08-06,11:35:28,AEST,2930513192,timsmithmp,Tim Smith MP,,"Israel 🇮🇱 First Nation to offer Lebanon 🇱🇧 aid after the devastating blast, I doubt @theprojecttv will mention that. @DvirAbramovich","['theprojecttv', 'dvirabramovich']",[],[],13,6,68,[],[],https://twitter.com/TimSmithMP/status/1291186094378119170,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '44835347', 'username': 'theprojecttv'}, {'user_id': '41587828', 'username': 'DvirAbramovich'}]",,,,
1291182805020323841,1291182470298296320,1596676944000,2020-08-06,11:22:24,AEST,2930513192,timsmithmp,Tim Smith MP,,How’s Andrews going to spin his hotel quarantine fiasco today given Judge Coate’s comments yesterday...?,"['simolove', 'channel10au', '10newsfirstmelb']",[],[],4,4,13,[],[],https://twitter.com/TimSmithMP/status/1291182805020323841,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '25793174', 'username': 'SimoLove'}, {'user_id': '20203870', 'username': 'Channel10AU'}, {'user_id': '227195141', 'username': '10NewsFirstMelb'}]",,,,
1291170466737131521,1291170466737131521,1596674002000,2020-08-06,10:33:22,AEST,2930513192,timsmithmp,Tim Smith MP,,Let me guess @theprojecttv was happy to peddle anti-Israel bile ? Why am I not surprised. Beirut tragedy had nothing to do with Israel. Appalling that this went unchallenged. https://twitter.com/jodilee_7/status/1291137941612326912 …,['theprojecttv'],['https://twitter.com/jodilee_7/status/1291137941612326912'],[],25,17,125,[],[],https://twitter.com/TimSmithMP/status/1291170466737131521,False,https://twitter.com/jodilee_7/status/1291137941612326912,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '44835347', 'username': 'theprojecttv'}]",,,,
1291157118104608768,1291157118104608768,1596670820000,2020-08-06,09:40:20,AEST,2930513192,timsmithmp,Tim Smith MP,,"“Not perfect?”😆🤦🏼‍♀️🤬There is mass confusion.The ABC, VECCI, & Labor might think it’s all hunky dory- speak to real people who are actually in businesses that are unlikely to survive. Leave the echo chamber of govt funded entities & wake up to the awful reality of what’s going on https://twitter.com/raf_epstein/status/1291143857514532864 …",[],['https://twitter.com/raf_epstein/status/1291143857514532864'],[],96,38,196,[],[],https://twitter.com/TimSmithMP/status/1291157118104608768,False,https://twitter.com/Raf_Epstein/status/1291143857514532864,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1291135936223277056,1291134840088096768,1596665769000,2020-08-06,08:16:09,AEST,2930513192,timsmithmp,Tim Smith MP,,I will be very interested to see how Andrews refuses to answer questions from the media about the hotel quarantine fiasco that caused Melbourne’s catastrophic and fatal second wave of Covid-19 at his press conference today.,[],[],[],63,11,83,[],[],https://twitter.com/TimSmithMP/status/1291135936223277056,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1291134840088096768,1291134840088096768,1596665508000,2020-08-06,08:11:48,AEST,2930513192,timsmithmp,Tim Smith MP,,Judge Coate said “...there is no general restriction or prohibition which would prevent a person from commenting publicly or answering questions to which they know the answers on matters which are the subject of examination by this board of inquiry.” https://www.heraldsun.com.au/coronavirus/hotel-inquiry-no-reason-for-mps-to-stay-silent-on-bungles/news-story/150ec04a0ed7ddadf08f922048f43e5a …,[],['https://www.heraldsun.com.au/coronavirus/hotel-inquiry-no-reason-for-mps-to-stay-silent-on-bungles/news-story/150ec04a0ed7ddadf08f922048f43e5a'],[],16,24,127,[],[],https://twitter.com/TimSmithMP/status/1291134840088096768,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1291126035283456000,1291126035283456000,1596663409000,2020-08-06,07:36:49,AEST,2930513192,timsmithmp,Tim Smith MP,,Andrews’ leadership superficial and a failure - brilliant analysis by Greg Sheridan of why Victoria is in crisis because of the failures of its state government. https://www.theaustralian.com.au/commentary/daniel-andrews-cleverly-leads-in-a-vacuum-of-democracy/news-story/075dce1f0b2dda2c693077e92e3ac467 …,[],['https://www.theaustralian.com.au/commentary/daniel-andrews-cleverly-leads-in-a-vacuum-of-democracy/news-story/075dce1f0b2dda2c693077e92e3ac467'],[],709,213,924,[],[],https://twitter.com/TimSmithMP/status/1291126035283456000,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290778878038831105,1290778878038831105,1596580640000,2020-08-05,08:37:20,AEST,2930513192,timsmithmp,Tim Smith MP,,The Department of Justice website has crashed. These clowns 🤡 in the Andrews Government can’t get anything right. https://twitter.com/3aw693/status/1290742526576488449 …,[],['https://twitter.com/3aw693/status/1290742526576488449'],[],59,26,156,[],[],https://twitter.com/TimSmithMP/status/1290778878038831105,False,https://twitter.com/3AW693/status/1290742526576488449,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290776371229204480,1290776371229204480,1596580043000,2020-08-05,08:27:23,AEST,2930513192,timsmithmp,Tim Smith MP,,And wouldn’t you know it the Justice Department website has crashed... can the Andrews government get anything right ? No ‘worker permits‘ today it would appear. https://twitter.com/rwillingham/status/1290760932226809857 …,[],['https://twitter.com/rwillingham/status/1290760932226809857'],[],68,19,128,[],[],https://twitter.com/TimSmithMP/status/1290776371229204480,False,https://twitter.com/rwillingham/status/1290760932226809857,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290774611844452352,1290774611844452352,1596579623000,2020-08-05,08:20:23,AEST,2930513192,timsmithmp,Tim Smith MP,,"🥇 Gold! 

We all need a laugh at the moment and this is hilarious. https://twitter.com/mmmhotbreakfast/status/1290773669342412800 …",[],['https://twitter.com/mmmhotbreakfast/status/1290773669342412800'],[],7,3,14,[],[],https://twitter.com/TimSmithMP/status/1290774611844452352,False,https://twitter.com/mmmhotbreakfast/status/1290773669342412800,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290648455426318336,1290628856542453765,1596549545000,2020-08-04,23:59:05,AEST,2930513192,timsmithmp,Tim Smith MP,,"Tragic. Devastating. Infuriating. 

He who caused this ought to apologise. 

And then go.",['ljayes'],[],[],1,0,0,[],[],https://twitter.com/TimSmithMP/status/1290648455426318336,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '17831767', 'username': 'ljayes'}]",,,,
1290648144615800838,1290648144615800838,1596549471000,2020-08-04,23:57:51,AEST,2930513192,timsmithmp,Tim Smith MP,,Andrews has caused this madness - forensic analysis by @J_C_Campbell https://www.heraldsun.com.au/news/opinion/james-campbell/the-mad-decisions-daniel-andrews-team-keep-making-must-stop/news-story/13e09c402503082a9ca76be4bf699aa3 …,['j_c_campbell'],['https://www.heraldsun.com.au/news/opinion/james-campbell/the-mad-decisions-daniel-andrews-team-keep-making-must-stop/news-story/13e09c402503082a9ca76be4bf699aa3'],[],36,28,142,[],[],https://twitter.com/TimSmithMP/status/1290648144615800838,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '93620724', 'username': 'J_C_Campbell'}]",,,,
1290634649178259456,1290634649178259456,1596546253000,2020-08-04,23:04:13,AEST,2930513192,timsmithmp,Tim Smith MP,,Very much looking forward to speaking on @BBCWorld radio very soon about the ongoing Covid-19 crisis in Victoria,['bbcworld'],[],[],52,7,91,[],[],https://twitter.com/TimSmithMP/status/1290634649178259456,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '742143', 'username': 'BBCWorld'}]",,,,
1290617600922198017,1290617600922198017,1596542189000,2020-08-04,21:56:29,AEST,2930513192,timsmithmp,Tim Smith MP,,.⁦@theheraldsun⁩ nails its front page tomorrow. pic.twitter.com/LRV9a1stqV,['theheraldsun'],[],['https://pbs.twimg.com/media/Eekx3SLUEAMSxo3.jpg'],66,73,346,[],[],https://twitter.com/TimSmithMP/status/1290617600922198017,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '35466620', 'username': 'theheraldsun'}]",,,,
1290616588542984194,1290615321611644928,1596541947000,2020-08-04,21:52:27,AEST,2930513192,timsmithmp,Tim Smith MP,,No. It’s a disaster that’s causing tragedy and economic catastrophe. And those responsible haven’t apologised or taken responsibility.,['farrahtomazin'],[],[],7,0,3,[],[],https://twitter.com/TimSmithMP/status/1290616588542984194,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '187012604', 'username': 'FarrahTomazin'}]",,,,
1290609365649469440,1290584611592876033,1596540225000,2020-08-04,21:23:45,AEST,2930513192,timsmithmp,Tim Smith MP,,I always told you lot about Brendan but you have taken a while ... 😊,['alexwhitelive'],[],[],2,1,3,[],[],https://twitter.com/TimSmithMP/status/1290609365649469440,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '171039209', 'username': 'alexwhitelive'}]",,,,
1290606107124105216,1290606107124105216,1596539448000,2020-08-04,21:10:48,AEST,2930513192,timsmithmp,Tim Smith MP,,"You HAVE rewarded dangerous behaviour that contradicted the Covid-19 directions from the CHO.
9997 protesters weren’t fined in June at that ridiculous protest you barely did anything to stop. https://twitter.com/jennymikakos/status/1290576004121915393 …",[],['https://twitter.com/jennymikakos/status/1290576004121915393'],[],27,22,133,[],[],https://twitter.com/TimSmithMP/status/1290606107124105216,False,https://twitter.com/JennyMikakos/status/1290576004121915393,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290604616397152256,1290604616397152256,1596539093000,2020-08-04,21:04:53,AEST,2930513192,timsmithmp,Tim Smith MP,,How about apologising ? https://twitter.com/DanielAndrewsMP/status/1290595771482423297 …,[],['https://twitter.com/DanielAndrewsMP/status/1290595771482423297'],[],943,222,1707,[],[],https://twitter.com/TimSmithMP/status/1290604616397152256,False,https://twitter.com/DanielAndrewsMP/status/1290595771482423297,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290603117982015488,1290603117982015488,1596538736000,2020-08-04,20:58:56,AEST,2930513192,timsmithmp,Tim Smith MP,,"You have an obligation to be accountable to the parliament & you’ve refused to answer questions because your failures as a Minister have caused tragedy and economic catastrophe. Your use of the word ‘reward’ is paternalistic, condescending and arrogant. What planet are you on ? https://twitter.com/JennyMikakos/status/1290576004121915393 …",[],['https://twitter.com/JennyMikakos/status/1290576004121915393'],[],22,23,139,[],[],https://twitter.com/TimSmithMP/status/1290603117982015488,False,https://twitter.com/JennyMikakos/status/1290576004121915393,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}]",,,,
1290602256111251457,1290602256111251457,1596538530000,2020-08-04,20:55:30,AEST,2930513192,timsmithmp,Tim Smith MP,,Important story by @rwillingham about how in the middle of a pandemic the Health Minister refused to answer questions about the second wave of this virus and be held to account by the parliament. https://mobile.abc.net.au/news/2020-08-04/victorian-coronavirus-advice-parliament-sits-jenny-mikakos/12523614 …,['rwillingham'],['https://mobile.abc.net.au/news/2020-08-04/victorian-coronavirus-advice-parliament-sits-jenny-mikakos/12523614'],[],21,22,106,[],[],https://twitter.com/TimSmithMP/status/1290602256111251457,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '221575638', 'username': 'rwillingham'}]",,,,
1290590388374265857,1290590388374265857,1596535701000,2020-08-04,20:08:21,AEST,2930513192,timsmithmp,Tim Smith MP,,This is the same Minister that did absolutely nothing to dissuade thousands of people from ignoring the directions of the CHO and protest through the streets of Melbourne in June. When will @JennyMikakos take responsibility for her role in the hotel quarantine fiasco and resign? https://twitter.com/9newsmelb/status/1290562487977414656 …,['jennymikakos'],['https://twitter.com/9newsmelb/status/1290562487977414656'],[],86,70,313,[],[],https://twitter.com/TimSmithMP/status/1290590388374265857,False,https://twitter.com/9NewsMelb/status/1290562487977414656,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '418667840', 'username': 'JennyMikakos'}]",,,,
1290516129085968385,1290516129085968385,1596517996000,2020-08-04,15:13:16,AEST,2930513192,timsmithmp,Tim Smith MP,,Democracy can’t be suspended  because we are in a pandemic. Ministers must be held accountable for their failures. This is shameful as @JennyMikakos is part of the gang of 8 and the greatest public administration failure in Australian history - the hotel quarantine fiasco. https://twitter.com/rwillingham/status/1290489270013050887 …,['jennymikakos'],['https://twitter.com/rwillingham/status/1290489270013050887'],[],203,108,458,[],[],https://twitter.com/TimSmithMP/status/1290516129085968385,False,https://twitter.com/rwillingham/status/1290489270013050887,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '418667840', 'username': 'JennyMikakos'}]",,,,
1290045641725419522,1290045641725419522,1596405823000,2020-08-03,08:03:43,AEST,2930513192,timsmithmp,Tim Smith MP,,Really looking forward to to speaking with @BenFordhamLive on @2GB873 very soon from Dan’s disaster zone - Melbourne.,"['benfordhamlive', '2gb873']",[],[],189,12,161,[],[],https://twitter.com/TimSmithMP/status/1290045641725419522,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '364696531', 'username': 'BenFordhamLive'}, {'user_id': '88593058', 'username': '2GB873'}]",,,,
1289875402240843776,1289747237568798721,1596365235000,2020-08-02,20:47:15,AEST,2930513192,timsmithmp,Tim Smith MP,,Obviously yes.,"['angemaryclaire', 'ronnisalt']",[],[],2,0,0,[],[],https://twitter.com/TimSmithMP/status/1289875402240843776,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '21840055', 'username': 'AngeMaryClaire'}, {'user_id': '2615581908', 'username': 'RonniSalt'}]",,,,
1289874460758032391,1289747237568798721,1596365010000,2020-08-02,20:43:30,AEST,2930513192,timsmithmp,Tim Smith MP,,"No, the Victorian Parliament doesn’t allow it. I have asked.","['angemaryclaire', 'ronnisalt']",[],[],5,0,0,[],[],https://twitter.com/TimSmithMP/status/1289874460758032391,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '21840055', 'username': 'AngeMaryClaire'}, {'user_id': '2615581908', 'username': 'RonniSalt'}]",,,,
1289873500216283137,1289747237568798721,1596364781000,2020-08-02,20:39:41,AEST,2930513192,timsmithmp,Tim Smith MP,,Answering the office phone and emailing me the message 🤷‍♀️...?,"['angemaryclaire', 'ronnisalt']",[],[],15,0,2,[],[],https://twitter.com/TimSmithMP/status/1289873500216283137,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '21840055', 'username': 'AngeMaryClaire'}, {'user_id': '2615581908', 'username': 'RonniSalt'}]",,,,
1289869863821832192,1289747237568798721,1596363914000,2020-08-02,20:25:14,AEST,2930513192,timsmithmp,Tim Smith MP,,"I’m happy to reply. You leave my mum out of this. Out of the goodness of her heart she volunteered in my office, didn’t get paid a cent, and was only on the system because she needed an email address. Your attack is about as low as you can get.",['ronnisalt'],[],[],409,4,43,[],[],https://twitter.com/TimSmithMP/status/1289869863821832192,False,,0,,,,,,,"[{'user_id': '2930513192', 'username': 'TimSmithMP'}, {'user_id': '2615581908', 'username': 'RonniSalt'}]",,,,
